,Date,Signal,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
2087,43159,2,25485.15,25576.15,25022.42,25029.2,451870000,39641710455.8437,32160010000,-0.0543455986563281,-15764103612.6071,-37351.3781950563,-4334.3668843974,-11874939.8225322,5064.9231086679,462.725212370228,26186.1188077495,23893.7561922505,25039.9375,0,0,25164.1526666666,25164.1526666666,24789.0866666666,0,0,23860.46,26186.71,0,0,30.3475504616471,75.9225749773516,-45.5750245157044,25154.8837544259,25185.2313048876,34.4392639834001,24.1510498188006,31.5788318340871,0.983448037301009,0.933021050279973,0.0504269870210356,-0.0603889038432423,28.3216089298514,22.8435933551945,-438.667500000046,-20.7095074020137,-24.262964515883,3.55345711386935,25142.585,24988.5,25549.0275,24728.9899999999,12,48,-36,47.8600383532788,51.4943497454658,7.31327995373814,40.4401062616734,68.3962689442063,83.8027214478138,-31.6037310557936,-137.876470588144,25266.9562656077,3.46535267393937,-1.4987388838187,-1.51008346820464,143.20831462814
2088,43160,1,25024.04,25185.35,24442.56,24608.98,506280000,39362291661.8373,31653730000,-0.0671347683462341,-43904800467.949,-71205.3153788414,-1822.86507414083,-15272382.6218378,5064.9231086679,490.731691133205,26002.6144867544,23923.2195132456,24962.917,0,0,25161.7223333333,25161.7223333333,24755.9363333333,0,1,23860.46,26186.71,0,0,71.647461606728,75.0675523032269,-3.4200906964989,25070.8985614373,25142.546023044,33.8730614951615,21.4090370130441,36.8566989878866,1.03644614267885,0.929949339695676,0.106496802983177,-0.0596120073631329,28.2799028874105,-40.6208222433326,-322.467000000044,-21.5887407574894,-24.6633778299173,3.07463707242799,25054.9775,24988.5,25564.5075,24744.47,8,44,-36,42.8979171036526,52.6013299673355,6.02263151004654,40.5240069235396,51.1745612812799,67.8581674221124,-48.82543871872,-161.034588235201,25256.409805892,0.0313398454632591,-1.67891902258162,-1.69317263092789,139.125043969348
2089,43161,1,24394.91,24592.46,24217.76,24538.06,437130000,39672494135.8165,31216600000,-0.0432412684943169,-42061437486.8133,-35045.4605037404,690.976398406984,-9759785.17100541,5050.32663425625,480.780522019884,25769.5048757273,23991.4641242727,24880.4845,0,0,25099.5403333333,25099.5403333333,24695.7373333333,0,1,23860.46,25709.27,0,0,108.845882457073,81.8232183339962,27.0226641230772,24988.9233981392,25097.7692805963,33.6607604061656,20.113749480518,38.1033150961687,1.08157795545593,0.931726224428188,0.149851731027741,-0.0623547143592578,28.2123411406091,-81.8898844782757,13.0054999999592,-21.5116721119552,-24.5470262770574,3.03535416510223,24998.7775,24988.5,25691.5575,24817.775,4,40,-36,42.1045036261914,55.0244877119676,4.80700923143013,45.7936153610875,20.2389753505331,46.6032685253397,-79.7610246494668,-282.491441176378,25220.8257093287,-0.415536242235833,-0.288187482780666,-0.288603542453635,138.435915524435
2090,43164,2,24471.31,24961,24387.15,24874.76,383910000,39941013708.3529,31600510000,0.0309059004041347,-17586589702.983,40203.5803313278,-920.265839920198,4008082.91892966,5119.62489898273,490.087469817896,25687.3087352795,24009.0402647204,24848.1745,0,0,25046.9353333333,25046.9353333333,24614.0633333333,0,0,23860.46,25709.27,0,0,109.890276200712,87.4366299073395,22.4536462933732,24971.3597984255,25081.2500746262,32.5718597160883,23.9615581515876,34.7793773899982,0.971296566562976,0.950745982369963,0.0205505841930129,-0.0646226668481123,28.2057925393555,-22.0747674664637,352.195499999954,-20.289959501573,-24.1080044371557,3.81804493558268,24998.7775,24988.5,25811.6725,24850.5,4,36,-32,47.106304008141,54.2050049166256,4.21765106308058,50.1780333917741,41.5142266790514,37.642587770288,-58.4857733209485,-429.998323529311,25214.2773446294,-0.075240554859938,1.37215411487297,1.36282532038478,141.707623750638
2091,43165,1,24965.89,24995.24,24708.41,24884.12,331770000,40015723551.4655,31932280000,0.0756604393951505,-14630595859.6997,15367.2823040058,-15.7095528012605,5392676.94930813,5121.55133722995,469.761722836106,25681.951217039,24068.234782961,24875.093,0,0,25032.2626666666,25032.2626666666,24600.1896666666,0,0,23860.46,25709.27,0,0,108.709555900702,91.6912151060122,17.0183407946907,24957.9382909754,25066.6478468761,31.4807859769977,23.4222619646271,33.2194876066507,1.00310458033976,0.935143949486376,0.0679606308533925,-0.0662787980789958,28.1536151679758,-0.506157126627779,344.286999999956,-18.2370637678831,-23.0802588325177,4.84319506463464,24996.825,24988.5,25908.3799999999,24929.73,12,32,-20,47.242756379165,53.9065007215539,3.72025956506984,47.6295109780384,42.1056622372187,34.6196214222676,-57.8943377627812,-549.782794117541,25211.9907919765,-1.25494189172619,0.037628503752396,0.0376214260063179,141.798574712911
2092,43166,1,24758.15,24849.68,24535.12,24801.36,394070000,40288726267.6405,31538210000,0.0234892365716964,-17199544051.1711,-12725.8426167941,-1969.466580795,-1185764.15387748,5121.55133722995,457.685550552495,25676.8015473649,24062.2434526351,24869.5225,0,0,25009.8426666666,25009.8426666666,24593.8136666666,0,0,23860.46,25709.27,0,0,113.147572122627,95.9824865093352,17.1650856132917,24933.849323133,25046.9968952557,30.7570777080584,22.1221380521415,34.1316960929694,0.956278125528674,0.990250380646252,-0.0339722551175781,-0.0679665356396508,28.0365363712681,-31.0707323381888,95.2274999999572,-16.9436685654453,-21.6440353314273,4.70036676598205,24929.1075,24988.5,25948.8874999999,24929.73,8,28,-20,46.1100888579895,46.936547183872,3.16671235469979,45.5181656878046,36.8762598019703,40.16538290608,-63.1237401980296,-632.767588235194,25210.2358302288,-1.65753480061762,-0.332581582149571,-0.333135863994371,140.994397187516
2093,43167,2,24853.41,24950.49,24703.05,24895.21,327300000,40469783590.6279,31865510000,0.077212625014752,-10354308472.4324,10158.4212648947,-3262.38529694145,-72079.2163426987,5140.93162899617,436.660995497246,25676.9059342914,24062.3250657086,24869.6155,0,0,24995.6666666666,24995.6666666666,24585.0826666666,0,0,23860.46,25709.27,0,0,107.848609651227,98.3557111377137,9.49289851351412,24927.9048118818,25035.753421533,29.8269294781316,22.8791723976912,32.743931206378,0.928942332548564,1.02074286378517,-0.0918005312366085,-0.0687464977249497,27.8096189377866,-3.80726781945993,-71.8355000000447,-16.0661913900615,-20.2821938092842,4.21600241922274,24929.1075,24988.5,25971.1675,24929.73,4,24,-20,47.6430804876008,46.0812327333548,2.80688401280391,49.4401776617342,42.8064122735516,40.5961114375801,-57.1935877264483,-594.216352941079,25208.1631920077,-0.278552759390744,0.378406668021424,0.377692511034233,141.906336056032
2094,43168,2,25004.89,25336.33,25004.89,25335.74,371570000,40840030718.9165,32237080000,0.1981027988884,14508840180.7723,30670.4872836883,-2484.67134965901,7813594.36909926,5140.93162899617,437.106895947522,25628.7471238183,24258.0118761816,24943.3795,0,0,24996.4776666666,24996.4776666666,24581.2676666666,0,0,24190.9,25709.27,0,0,67.3259625907121,92.1497614283134,-24.8237988376013,24990.6486869769,25057.9746495676,28.0437897810891,27.5559391649176,30.3730086743447,0.905899656696279,0.993466590789732,-0.0875669340934524,-0.0653380165835925,27.5500992641305,70.3088076077504,19.1004999999568,-14.165959277406,-19.0475280450238,4.88156876761785,24921.275,24988.5,25971.1675,24929.73,64,20,44,54.2254504852153,45.7399308358298,3.07787590214836,60.435868006106,70.6424279187915,50.108366664771,-29.3575720812084,-416.508558823428,25208.7997259991,2.16938774358028,1.76953719209438,1.75406316186386,146.186958642576
2095,43171,2,25372.44,25449.15,25152.02,25178.61,362580000,40542344887.7989,31874500000,0.114668852885058,4297263669.23336,10651.2967483038,-428.705591792301,4326380.52010345,5109.04802950927,423.10920635277,25590.9243996414,24394.6056003586,24992.765,0,0,24961.116,24961.116,24549.617,0,0,24538.06,25709.27,0,0,47.3447893941229,83.1887670214753,-35.8439776273524,25019.5658120574,25066.9106014515,26.1387305510938,28.0756302450733,28.8572968808231,0.982208806878536,0.938041847034488,0.0441669598440477,-0.0603530306071405,27.077278122266,71.7027355820644,317.224999999962,-14.52645831612,-18.2265801211051,3.70012180498506,24803.9975,24988.5,25979.1224999999,24986.36,60,16,44,51.7274222355799,52.6648294108622,3.09534986275724,63.8662544099506,60.7137666736174,58.0542022886533,-39.2862333263825,-267.843176470487,25207.5438645266,0.865819421788223,-0.620191081847232,-0.622122255522228,144.660129080404
2096,43172,1,25257.75,25376.4,24947.5,25007.03,447880000,40218793618.9716,31426620000,0.0567769959422395,-7294809769.22865,-13276.0006028401,-1368.73368819,-5300773.52661635,5109.04802950927,423.688285717493,25583.6099968402,24442.4960031598,25013.053,0,0,24918.2066666666,24918.2066666666,24503.0696666666,0,0,24538.06,25709.27,0,0,44.8377757569724,75.5185687685747,-30.6807930116023,25017.637225587,25062.475001344,24.7995487938584,26.0544504004759,30.2126972397353,0.962656589655874,0.965256924376167,-0.00260033472029275,-0.0557358553452903,26.07568452973,27.55971976318,696.216999999964,-15.28704574984,-17.6240843819747,2.33703863213467,24706.8875,24988.5,25860.8249999999,24986.36,56,12,44,49.0691761703168,52.7147404848694,2.87197191858201,57.8608177491358,49.8720451917426,60.4094132613837,-50.1279548082573,-175.433029411658,25201.2860505626,-1.19699770722944,-0.681451438343905,-0.683783921189373,142.992889111731
2097,43173,1,25086.97,25130.12,24668.83,24758.12,356830000,40000103837.4892,31069790000,0.00506145768405862,-18941059130.7674,-33931.3097973823,-3651.74317942934,-6603828.16379322,5058.1946036916,427.448457145743,25576.2769633887,24461.5960366113,25018.9365,0,0,24882.5166666667,24882.5166666667,24476.6236666666,0,0,24538.06,25709.27,0,0,62.2186878559914,72.8585925860581,-10.6399047300666,24977.7114985736,25039.9301864296,24.0995629653674,24.0491567667919,32.536926152182,0.915579977306626,0.99818857048582,-0.0826085931791936,-0.0533867390754494,25.2022317285747,-49.475134388574,391.093499999962,-15.1668258066357,-16.9105382763243,1.74371246968863,24706.8875,24988.5,25270.295,24988.645,52,8,44,45.4224336014017,46.2079305382797,2.33194171562565,49.6301844196183,34.144029723428,48.2432805295959,-65.8559702765719,-94.3005294116592,25191.9880202928,-3.69963830167095,-0.995360104738551,-1.00034693228501,140.574234836161
2098,43174,2,24837.29,25053.87,24753.29,24873.66,316310000,39937132281.1648,31386100000,-0.0485016992953612,-11014271054.9434,390.085959975929,-4629.23188810691,-2075603.21360985,5081.79994224358,414.761611431169,25576.244334819,24459.645665181,25017.945,0,0,24897.3143333333,24897.3143333333,24535.6423333333,0,0,24538.06,25709.27,0,0,65.9103006075783,71.4689341903621,-5.55863358278377,24961.7035757161,25027.6138763237,23.4495761246257,22.8168402110471,30.8696829652714,0.910913348309875,1.04906090969756,-0.13814756138769,-0.0516600351398899,24.6204820087842,-40.3016781781478,11.2549999999646,-13.9006155467505,-16.0648653246349,2.16424977788439,24749.235,24988.5,25197.725,25058.43,48,4,44,47.3774175634006,45.9835153609869,2.00584521927581,47.5163937529863,41.4447203634549,41.8202650928751,-58.555279636545,-36.1324999998905,25184.1628534944,-2.11085937324748,0.466675175659547,0.465589623087581,141.696935069175
2099,43175,1,24877.34,25031,24857.09,24946.51,654240000,39955678674.1267,32040340000,-0.0944477830411786,-2632034618.5231,1075.64015498899,-6541.38627622503,3392279.00696029,5081.79994224358,390.676450288052,25557.8988257245,24452.6051742755,25005.252,0,0,24946.8583333333,24946.8583333333,24605.2653333333,0,0,24538.06,25709.27,0,0,62.2400792521839,69.6231632027265,-7.38308395054258,24959.366102529,25021.6061817812,22.8460169153656,22.1108841091088,29.9145708264887,0.875519253374371,1.11523480092406,-0.23971554754969,-0.0497588017652656,23.9886047397115,-23.1370594949459,-396.272000000037,-13.9407842857432,-15.3594014117649,1.41861712602172,24786.2275,24988.5,25197.725,25062.16,44,4,40,48.6269464173156,47.5543775108121,1.81180398714676,44.6564117982964,46.0479340827377,40.5455613898734,-53.9520659172622,-35.0635882351853,25174.0044670942,-0.330374123024316,0.292880098867631,0.292452040700652,142.404817291565
2100,43178,2,24893.69,24893.69,24453.14,24610.91,377990000,39848420633.2687,31662350000,-0.0828567704634443,-20377950244.4482,-31542.116590386,-9040.04497413253,-3168878.90496183,5013.43558744538,400.945805259246,25543.7284201005,24405.9285798995,24974.8285,0,0,24938.0193333333,24938.0193333333,24609.7563333333,0,0,24538.06,25709.27,0,0,85.4267710192943,72.7838847660401,12.6428862532542,24905.7574713707,24991.18424239,23.0718104741786,20.2013177238376,34.4020969929049,0.796530666276501,1.13969302370949,-0.343162357432992,-0.0503341998792517,23.4853741695218,-100.928565928141,-436.768500000038,-16.3854300594599,-15.1536643330512,-1.23176572640866,24765.7325,24988.5,25195.7725,25080.8649999999,40,56,-16,43.5023050184598,48.1815040809729,1.18666788419956,41.4102513550294,28.942350871252,38.8116684391481,-71.0576491287479,-106.123911764596,25160.2212589744,0.00784266556354749,-1.34527835757386,-1.3544092095902,139.143797746825
2101,43179,2,24650.64,24803.61,24650.64,24727.27,342510000,39849069962.5489,32004860000,-0.0601101420451502,-11773319695.2413,2398.76753963394,-6200.74885022608,-3465635.70676704,5037.13903298864,380.121224733322,25542.0226121754,24383.8863878246,24962.9545,0,0,24924.4776666666,24924.4776666666,24609.6006666666,0,0,24538.06,25709.27,0,0,93.3371788594049,76.894543584713,16.4426352746918,24878.2978603906,24971.63503925,23.2814759216478,19.4932000210567,33.1961987328763,0.883837379394178,1.11675368439052,-0.232916304996346,-0.0515452800478262,23.1004561023313,-71.5654784900106,-88.1945000000414,-17.3080824002002,-15.1941547591351,-2.11392764106506,24980.1,24988.5,24918.83,24988.5,36,52,-16,45.6413579193104,55.2634882880225,0.784046324483441,37.4455964801863,41.3768180673873,38.7890343404589,-58.6231819326126,-151.454205882244,25154.397177429,0.771087852910943,0.472798445892497,0.471684264548244,140.274465906021
2102,43180,2,24723.49,24977.65,24655.4,24682.31,343230000,39563163899.244,31661630000,-0.0409129648565576,-12295934138.7782,8393.54077440796,-515.116267851124,995308.988194818,5037.13903298864,374.33410225999,25544.9584147714,24369.4035852286,24957.181,0,0,24928.7843333333,24928.7843333333,24613.1383333333,0,0,24538.06,25709.27,0,0,102.057672992148,81.9271694662001,20.1305035259484,24848.1458818688,24950.2035548611,22.9291602394724,21.5426552186634,31.2250269690601,0.991864246842985,1.01276516808849,-0.0209009212455045,-0.0533818943824983,22.9155630408273,-54.5849052571627,-73.0610000000415,-17.2280095205704,-15.323245662525,-1.90476385804548,24980.1,24988.5,24918.83,24988.5,32,48,-16,44.9334643409526,63.1835758924623,0.365395744337689,38.1620178607602,37.725659620429,36.0149428530226,-62.2743403795709,-127.515382352834,25149.2516009194,-0.773675806319325,-0.181823549465831,-0.181989049123565,139.83759034365
2103,43181,1,24526.01,24526.01,23938.74,23957.89,439280000,39152532432.2867,31222350000,-0.0779230498130019,-55999831776.0957,-78094.5571161899,-3590.05174016894,-13516837.7708294,5037.13903298864,411.257692033991,25638.4575924492,24175.4454075508,24906.9515,0,1,24857.914,24857.914,24508.285,0,1,23957.89,25709.27,0,1,165.515408589115,98.6448172907832,66.8705912983321,24711.1834385045,24876.6988470936,23.8401519759142,18.7726793115084,39.602842912961,0.922211094251819,0.959013091262325,-0.036801997010506,-0.0610978663951289,22.9440298631335,-193.60873746378,-105.591500000042,-18.7812985137206,-15.8360611332266,-2.94523738049405,24781.745,24988.5,24910.9975,24988.5,28,100,-72,35.4050014857469,63.2223057076531,-0.96135002874161,32.0012245047798,1.26786766507092,26.7901151176289,-98.732132334929,-205.04476470578,25044.1730447931,-3.72217301636545,-2.93497650746629,-2.97890867818964,132.798413410991
2104,43182,2,23995.18,24108.47,23509.06,23533.2,482550000,38708849841.9062,30739800000,-0.169974512503078,-77276164308.082,-52619.6394363276,-10220.2817235729,-21446696.700842,5037.13903298864,430.072922830591,25739.2428085735,23896.9811914265,24818.112,0,1,24707.0396666666,24707.0396666666,24330.6136666666,0,1,23533.2,25709.27,0,1,247.225196779458,128.360893188518,118.864303590939,24529.9552171961,24777.1804139756,25.2398854279881,16.887592677146,42.8243023909935,0.810345667447307,1.10648430913348,-0.29613864168618,-0.0756254139498542,23.120327854946,-252.700170047957,77.0979999999544,-23.2394041788671,-16.8041662290874,-6.43523794977976,24548.7175,24988.5,24849.77,24988.5,24,100,-76,31.224615975256,55.4085481238103,-2.67563499949489,26.9992798024894,1.2442721729404,13.41259981948,-98.7557278270595,-374.234294117541,24644.1892404479,-5.1132679820784,-1.7726519322027,-1.78855158377153,128.671707837524
2105,43185,2,23825.74,24232.3,23741.22,24202.6,479540000,39130385695.9422,31219340000,-0.16804928062656,-20378987121.2132,18227.8401384658,-10015.9561639686,5086545.21434057,5180.42005166365,456.975630547532,25604.5904921713,23880.9665078286,24742.7785,0,0,24586.9176666666,24586.9176666666,24191.0966666666,0,0,23533.2,25410.03,0,0,255.026025740215,153.693919698857,101.332106041357,24479.592876089,24734.6189018292,26.170141537304,16.9800129362255,38.0279805477836,0.772269151635631,1.04708884007534,-0.274819688439709,-0.0887512137056466,23.3675695520408,-158.567474548302,592.961499999961,-25.6745813138177,-17.9583368473071,-7.71624446651059,24487.1475,24988.5,24714.455,24988.5,20,96,-76,42.7074310184396,56.4515217365085,-3.28916331165452,37.4359876696672,35.7478261317772,12.7533219899294,-64.2521738682227,-489.934558823431,24613.0642465331,-2.78210145646492,2.84449203678207,2.80478753154636,135.176256357336
2106,43186,1,24276.62,24446.22,23708.73,23857.71,524480000,38817805600.7545,30694860000,-0.151801785377671,-43308832846.7542,12755.7591042556,-8195.8417553222,6166573.18550755,5180.42005166365,485.027067492779,25551.8683549002,23778.4566450998,24665.1625,0,0,24476.3086666666,24476.3086666666,24049.6286666666,0,1,23533.2,25335.74,0,0,285.744099418981,180.103955642882,105.640143776099,24383.9185874599,24669.6626868789,26.4129882498966,18.3375203800392,33.7355144401712,0.815231026382069,0.99115547402684,-0.17592444764477,-0.102905589639317,23.7453500769862,-146.172424028569,513.447499999958,-28.6144952649092,-19.4525223426709,-9.16197292223838,24468.085,24988.5,24692.4274999999,24988.5,16,92,-76,39.0864888959713,55.3319010230073,-4.24489885731295,33.69383306239,17.9708157868963,18.3209713638712,-82.0291842131036,-611.481911764603,24550.4408575068,-5.83377473876824,-1.4250121887731,-1.4352629874148,131.824966039143
2107,43187,2,23883.08,24092.47,23728.67,23848.42,530040000,38636706172.4972,30164820000,-0.119508351082705,-37825295525.7894,-11455.7465474305,-9739.71088477401,-7680297.23198008,5180.42005166365,472.904360743501,25543.7875448531,23668.4594551469,24606.1235,0,0,24380.0583333333,24380.0583333333,23963.1273333333,0,1,23533.2,25335.74,0,0,307.295705869084,205.542305688122,101.753400180961,24301.5341893892,24608.8298952582,26.6384887687326,17.300125483589,31.8270202826158,0.795007530433504,1.06399589423498,-0.268988363801476,-0.117035082505576,23.9925068395169,-140.11550713073,400.90649999996,-30.5918398855045,-21.3071028247546,-9.28473706074982,24462.3675,24988.5,24692.4274999999,24988.5,12,88,-76,38.9905934957757,48.1416022439761,-5.08983590703656,32.8945918452402,17.4919720219163,23.7368713135298,-82.5080279780836,-759.463205882249,24504.3683716404,-5.28301602034426,-0.0389391940802452,-0.0389467773530327,131.734695265691
2108,43188,1,23949.18,24314.3,23928.13,24103.11,463550000,38593240482.5161,30628370000,-0.0919174422740958,-15555746236.3907,17548.2212598424,-10677.015600763,4744104.44355632,5235.74452108167,472.201924669151,25543.7722104983,23617.8877895017,24580.83,0,0,24302.2156666666,24302.2156666666,23876.7256666666,0,0,23533.2,25335.74,0,0,300.36177125456,224.50619880141,75.8555724531497,24271.0073910216,24571.3691622761,26.1972392804773,19.4941060647106,29.5236212589267,0.784284435724546,1.07730858779051,-0.293024152065967,-0.128343420694179,24.2127771256844,-84.4995023773851,177.28999999996,-31.6354981225379,-23.2731821399541,-8.36231598258385,24449.03,24988.5,24692.4274999999,24988.5,8,84,-76,43.1113557848909,48.7667423273127,-5.49748025352929,32.9317199233515,30.6197135184449,22.0275004424191,-69.380286481555,-774.188147058721,24485.0663581679,-3.61466355660787,1.06795334869145,1.06229100536481,134.209513703861
2109,43192,1,24076.6,24123.8,23344.52,23644.19,509820000,38475520265.3926,30118550000,-0.141830791156284,-46757295974.0493,-59162.8850182416,-15663.7428698019,-4756407.06234994,5235.74452108167,502.909732202236,25582.2534668495,23490.0195331505,24536.1365,0,0,24178.146,24178.146,23692.1189999999,0,1,23533.2,25335.74,0,0,328.115278080731,245.228014657274,82.8872634234568,24174.573946249,24502.6892243298,26.7311769307237,17.2457759202595,34.756006685416,0.691593470708552,1.11665554985336,-0.425062079144808,-0.140631867292414,24.5591272510705,-132.840116655449,337.523499999959,-34.7414189389263,-25.3127364598948,-9.42868247903152,24366.76,24980.6149999999,24692.4274999999,24988.5,4,80,-76,38.1156803658958,41.8344141554342,-6.38828839902378,35.1446192252519,14.7484103391931,20.9533652931847,-85.2515896608068,-785.078117646957,24411.240236541,-4.49925115477265,-1.90398666396163,-1.92234590189173,129.75019579721
2110,43193,1,23698.33,24044.35,23664.33,24033.36,394130000,38846854156.2404,30512680000,-0.129491394588477,-18165743392.0422,11587.7511480982,-13887.7606018778,-3219747.83422477,5321.92191583571,492.634758982012,25549.9570414721,23438.1759585278,24494.0665,0,0,24104.2893333333,24104.2893333333,23624.3153333333,0,0,23533.2,25335.74,0,0,315.075372852454,259.19748629631,55.8778865561436,24152.8487237492,24467.9240966016,27.2269761773811,16.2117946317476,32.6721885526583,0.765162733428489,1.11515731219895,-0.349994578770464,-0.149751092318636,24.814244072398,-87.5101182596828,452.443499999961,-35.0295091501683,-27.2817838765579,-7.74772527361036,24366.76,24980.6149999999,24924.975,24988.5,4,76,-72,44.0378886396347,48.5862291572316,-6.66225729377076,43.9795746014831,38.5775089605735,27.9818776060704,-61.4224910394264,-791.753882352841,24400.8640851569,-3.3782724375906,1.64594346433522,1.63254463970474,133.531754129231
2111,43194,2,23654.15,24308.96,23523.16,24264.3,388540000,39191229746.976,30901220000,-0.0969258355421901,-2752147536.03625,12482.5181448498,-10572.4871774326,10220693.5102018,5373.06102610756,521.951283083811,25507.6774574835,23418.4735425165,24463.0755,0,0,24034.786,24034.786,23491.5289999999,0,0,23533.2,25335.74,0,0,282.845756245085,263.927140286065,18.9186159590201,24169.9950739416,24452.8408301867,26.9204090660392,18.176725432579,28.9957499311466,0.795444433423546,1.03747042069913,-0.242025987275586,-0.154259633577414,25.1197704538583,-62.9302325248911,147.83449999996,-34.9756426578825,-29.253743114037,-5.72189954384544,24253.85,24980.6149999999,25032.7075,24988.5,32,72,-40,47.2631277348753,54.605031438768,-6.60489090459971,55.0477528740774,53.8087577149208,35.7115590048957,-46.1912422850791,-804.998205882253,24398.0709101987,-2.73469114517421,0.960914329082562,0.956326911367,135.775794217617
2112,43195,1,24313.91,24622.26,24313.91,24505.22,347790000,39274999370.1315,31249010000,-0.119823608242512,9610954511.96901,48942.4390436755,-7104.46195716839,7186740.08016766,5426.41009706406,505.55215477543,25481.6049465508,23414.9320534491,24448.2685,0,0,24005.6536666666,24005.6536666666,23463.7866666666,0,0,23533.2,25335.74,0,0,235.152629202333,258.172238069319,-23.0196088669856,24221.568139489,24456.7207686914,25.8199217110866,21.8045675218134,27.4788570401597,0.889393479397526,0.976833814029582,-0.0874403346320561,-0.153286975226748,25.2245376710147,1.90748558109962,279.001499999958,-34.1110300433321,-30.9570466173272,-3.15398342600495,24221.8625,24980.6149999999,25066.9274999999,24988.5,28,68,-40,50.4700892342158,54.796171245554,-6.24813110100082,52.1198017315733,68.8238223993169,53.7366963582703,-31.176177600683,-686.434323529312,24398.9970916385,-0.429443689810733,0.992899032735339,0.988002177496305,138.116809797828
2113,43196,1,24373.6,24434.4,23738.2,23932.76,395990000,39100336041.7776,30853020000,-0.160566494761929,-24146101189.7409,-67122.5831460387,-11975.7636215275,-5797414.70599774,5426.41009706406,531.698939297887,25435.3848968617,23364.9071031383,24400.146,0,0,23995.0776666666,23995.0776666666,23442.3176666666,0,0,23533.2,25335.74,0,0,240.772741870241,254.692338829503,-13.9195969592621,24177.1361180292,24417.9088598994,25.7796166941762,19.4558651317727,32.6038972865029,0.800557617682889,0.990833948511829,-0.190276330828939,-0.152880365927419,25.2576853110557,-56.0658353445497,282.16399999996,-33.7239424928344,-32.1219953188791,-1.60194717395532,24190.1125,24980.6149999999,25142.585,24988.5,24,64,-40,43.6739966226802,46.1228176067428,-6.56911451655075,51.521701578982,36.0191778976565,52.883919337298,-63.9808221023435,-666.34717647048,24396.7950025095,-3.21309226614989,-2.33607370184802,-2.36379244134745,132.554225624461
2114,43199,2,24037.52,24373.18,23954.83,23979.1,380790000,38763728058.2709,31233810000,-0.243181733183916,-18175828362.6351,8536.95915071295,-9112.9724971633,-8513310.53649854,5436.91702747651,522.571045368098,25288.1924299979,23376.435570002,24332.314,0,0,24033.6236666666,24033.6236666666,23498.9696666666,0,0,23533.2,25178.61,0,0,238.735476959111,251.500966455425,-12.7654894963141,24146.6690229478,24385.4044999069,25.7421906070452,18.2408790474852,30.5678386878057,0.884265379811987,0.984847495179518,-0.10058211536753,-0.15221751692195,25.2834313783479,-40.9719331414675,-374.424000000039,-32.4192289966233,-32.8714006169686,0.452171620345289,24190.1125,24980.6149999999,25054.9775,24988.5,20,60,-40,44.3275203315826,52.4950917721499,-6.79208256216192,49.5421098238247,38.8566739941093,47.8998914303608,-61.1433260058906,-547.235970588131,24387.648514994,-2.84904451811845,0.193625808306263,0.193438595161055,133.004510623577
2115,43200,1,24198.95,24511.35,24198.95,24408,368590000,38888439847.6436,31602400000,-0.193573215624772,7004754403.45567,16200.5746222087,-8127.12913412224,7330059.36167473,5534.16395138461,523.538940831288,25168.8077656123,23418.7592343877,24293.7835,0,0,24065.0296666666,24065.0296666666,23548.2436666666,0,0,23533.2,25007.03,0,0,200.204452006408,241.241663565621,-41.0372115592135,24186.8737886481,24387.0782406545,25.336718460752,18.8210604198301,28.2701940145828,0.872481827881801,0.934409004314274,-0.0619271764324728,-0.147732433308753,25.2002187270625,8.05634014755304,-760.58350000004,-31.1300578835921,-33.1509075746,2.02084969100792,24190.1125,24980.6149999999,24998.7775,24988.5,16,56,-40,50.0985139018925,52.6629230331402,-6.45736639744185,52.5424841194837,65.1191270750031,46.6649929889228,-34.8808729249968,-427.178382352838,24387.8774802924,1.87875476513165,1.78864094148654,1.77283297953803,137.172124696101
